annonce_id,date_publication,titre,ville,quartier,type_bien,transaction,prix,surface,nb_chambres,nb_salles_bain,etage,annee_construction,prix_m2,age_bien,categorie_prix,categorie_surface,annee_publication,mois_publication,trimestre_publication
ANO000696,2024-06-14,Beau Appartement Meknès,meknès,Inconnu,appartement,vente,1511715.03,72.3,3.0,2.0,4.0,2008.0,20908.921576763485,18.0,Haut Standing,Petit,2024,6,2
ANO000005,2024-10-20,Villa moderne Oujda,oujda,Centre,villa,vente,6362943.41,96.94,4.0,2.0,0.0,2008.0,65637.95553950898,18.0,Luxe,Moyen,2024,10,4
ANO001396,2024-03-31,Appartement moderne Tétouan,tétouan,M'diq,appartement,vente,60000000.0,143.73,3.0,2.0,0.0,2004.0,417449.38426215824,22.0,Luxe,Moyen,2024,3,1
ANO001068,2023-09-01,Appartement moderne Fès,fès,Ville Nouvelle,appartement,vente,601053.38,90.56,4.0,2.0,3.0,2019.0,6637.073542402827,7.0,Moyen,Moyen,2023,9,3
ANO001337,2023-11-21,Appartement moderne Agadir,agadir,Talborjt,appartement,vente,1804690.46,100.83,4.0,2.0,2.0,2010.0,17898.34830903501,16.0,Haut Standing,Moyen,2023,11,4
ANO001460,2024-05-22,Villa 273m² Medina,marrakech,Medina,villa,vente,3221034.83,273.62,6.0,3.0,0.0,2003.0,11771.927600321615,23.0,Luxe,Grand,2024,5,2
ANO001336,2023-06-20,Beau Appartement Fès,fès,Inconnu,appartement,vente,621108.07,17.39,4.0,3.0,2.0,1990.0,35716.39275445658,36.0,Moyen,Petit,2023,6,2
ANO000683,1900-01-01,Appartement 84m² Malabata,tanger,Malabata,appartement,location,2200.1,84.77,2.0,1.0,1.0,2007.0,25.953757225433527,19.0,Economique,Moyen,1900,1,1
ANO000902,2024-04-02,Beau Appartement Marrakech,marrakech,Gueliz,appartement,location,2691.38,91.23,4.0,3.0,0.0,2018.0,29.501041324125836,8.0,Economique,Moyen,2024,4,2
ANO001193,2023-12-10,Appartement moderne Tanger,tanger,Inconnu,appartement,vente,450165.41,69.04,3.0,1.0,1.0,2003.0,6520.356460023174,23.0,Economique,Petit,2023,12,4
ANO000949,2023-12-11,Bureau 76m² Centre Ville,tanger,Centre Ville,inconnu,vente,1286710.23,76.11,0.0,0.0,3.0,2005.0,16905.928655892785,21.0,Moyen,Petit,2023,12,4
ANO000008,2024-05-12,Terrain moderne Rabat,rabat,Ocean,terrain,vente,732267.11,308.1,0.0,0.0,0.0,1978.0,2376.7189548847773,48.0,Moyen,Grand,2024,5,2
ANO000301,2023-10-10,Appartement moderne Rabat,rabat,Souissi,inconnu,vente,2147469.32,75.17,3.0,2.0,1.0,2000.0,28568.169748569904,26.0,Haut Standing,Petit,2023,10,4
ANO000732,2024-05-21,Appartement moderne Kenitra,kenitra,Hay Essalam,inconnu,vente,1454730.4,89.74,2.0,2.0,1.0,2004.0,16210.501448629373,22.0,Moyen,Moyen,2024,5,2
ANO000273,2024-05-13,Appartement moderne Meknès,meknès,Hamria,appartement,vente,582046.03,107.24,3.0,1.0,2.0,2010.0,5427.508672137263,16.0,Moyen,Moyen,2024,5,2
ANO000283,2023-09-29,Duplex à vente - Marrakech,marrakech,Targa,duplex,vente,1973501.19,272.77,3.0,2.0,3.0,2004.0,7235.037540785277,22.0,Haut Standing,Grand,2023,9,3
ANO001207,2024-12-19,Appartement moderne Rabat,rabat,Agdal,appartement,location,2773.49,107.37,1.0,1.0,5.0,1979.0,25.8311446400298,47.0,Economique,Moyen,2024,12,4
ANO000895,2023-02-11,Beau Bureau Meknès,meknès,Ville Nouvelle,bureau,vente,1068220.89,149.27,3.0,0.0,4.0,2012.0,7156.299926308031,14.0,Moyen,Moyen,2023,2,1
ANO001098,2023-05-04,Beau Villa Casablanca,casablanca,Maarif,villa,location,3824.38,352.16,3.0,2.0,0.0,2005.0,10.859779645615628,21.0,Economique,Grand,2023,5,2
ANO001045,2023-08-23,Villa à location - Casablanca,casablanca,Bourgogne,villa,location,13612.79,369.6,3.0,1.0,0.0,2000.0,36.831141774891776,26.0,Economique,Grand,2023,8,3
ANO000519,2024-07-03,Appartement 94m² Tétouan,tétouan,Inconnu,appartement,vente,522822.53,94.18,3.0,1.0,10.0,2017.0,5551.311637290295,9.0,Moyen,Moyen,2024,7,3
ANO000936,2023-08-21,Beau Appartement Kenitra,kenitra,Hay Essalam,appartement,vente,336850.44,82.99,1.0,1.0,5.0,2003.0,4058.9280636221233,23.0,Economique,Moyen,2023,8,3
ANO001329,2024-10-15,Appartement moderne Agadir,agadir,Centre,appartement,vente,579145.84,32.95,3.0,2.0,3.0,2014.0,17576.50500758725,12.0,Moyen,Petit,2024,10,4
ANO000674,2024-04-01,Beau Villa Tétouan,tétouan,Inconnu,villa,vente,1580370.8,254.79,5.0,2.0,1.0,2012.0,6202.640605989246,14.0,Haut Standing,Grand,2024,4,2
ANO001109,2023-11-25,Villa 288m² Hay Riad,rabat,Hay Riad,villa,vente,2751938.67,288.01,4.0,2.0,0.0,1999.0,9555.010832957189,27.0,Haut Standing,Grand,2023,11,4
ANO000765,2023-03-27,Terrain moderne Tétouan,tétouan,M'diq,terrain,vente,825595.44,203.01,3.0,0.0,0.0,2008.0,4066.7722772277225,18.0,Moyen,Grand,2023,3,1
ANO000125,2023-01-10,Villa 326m² Oujda,oujda,Inconnu,villa,vente,8176715.41,326.74,4.0,2.0,0.0,2024.0,25025.143569810858,2.0,Luxe,Grand,2023,1,1
ANO000348,2024-03-02,Terrain 429m² Agadir,agadir,Inconnu,terrain,vente,662334.72,429.44,0.0,0.0,0.0,2008.0,1542.321907600596,18.0,Moyen,Grand,2024,3,1
ANO000655,2023-09-25,Appartement 101m² Hay Essalam,kenitra,Hay Essalam,appartement,location,8833.8,101.13,2.0,1.0,0.0,2014.0,87.35093444081875,12.0,Economique,Moyen,2023,9,3
ANO000190,2024-12-25,Beau Villa Fès,fès,Medina,villa,location,6783.83,100.34,4.0,3.0,0.0,1994.0,67.60843133346621,32.0,Economique,Moyen,2024,12,4
ANO000320,2024-01-27,Appartement moderne Tétouan,tétouan,Centre,appartement,vente,2182701.29,99.24,2.0,1.0,3.0,2013.0,21994.16858121725,13.0,Haut Standing,Moyen,2024,1,1
ANO001065,2024-10-14,Terrain à vente - Agadir,agadir,Hay Mohammadi,terrain,vente,1484495.55,225.88,3.0,0.0,0.0,2008.0,6572.053966707987,18.0,Moyen,Grand,2024,10,4
ANO001471,2023-03-23,Beau Terrain Casablanca,casablanca,Californie,terrain,vente,599496.44,292.67,0.0,0.0,0.0,1984.0,2048.3699730071407,42.0,Moyen,Grand,2023,3,1
ANO000944,2023-04-20,Appartement à vente - Tanger,tanger,Malabata,appartement,vente,1853397.19,42.4,1.0,1.0,5.0,2008.0,43712.19787735849,18.0,Haut Standing,Petit,2023,4,2
ANO001253,2023-05-13,Beau Appartement Rabat,rabat,Inconnu,appartement,inconnu,30000.0,136.05,2.0,1.0,4.0,2004.0,220.50716648291066,22.0,Economique,Moyen,2023,5,2
ANO001165,2023-08-14,Appartement à vente - Tétouan,tétouan,M'diq,appartement,vente,2198479.67,71.62,3.0,2.0,4.0,2014.0,30696.448896956153,12.0,Haut Standing,Petit,2023,8,3
ANO000646,2024-02-16,Appartement moderne Marrakech,marrakech,Medina,appartement,vente,1398811.87,91.34,4.0,3.0,1.0,2013.0,15314.340595576967,13.0,Moyen,Moyen,2024,2,1
ANO000116,2024-12-02,Appartement moderne Meknès,meknès,Ville Nouvelle,appartement,vente,577845.99,48.8,2.0,2.0,7.0,1998.0,11841.106352459017,28.0,Moyen,Petit,2024,12,4
ANO001358,2024-05-07,Villa moderne Casablanca,casablanca,Ain Diab,villa,location,7390.54,126.99,4.0,2.0,0.0,1997.0,58.19781085124813,29.0,Economique,Moyen,2024,5,2
ANO000491,2024-02-28,Beau Villa Oujda,oujda,Inconnu,villa,vente,7794947.23,201.22,5.0,3.0,0.0,2008.0,38738.43171652917,18.0,Luxe,Grand,2024,2,1
ANO000188,2024-12-02,Appartement 106m² Ville Nouvelle,fès,Ville Nouvelle,appartement,vente,799048.1,106.78,3.0,2.0,4.0,1995.0,7483.12511706312,31.0,Moyen,Moyen,2024,12,4
ANO000727,2023-03-19,Appartement 85m² Agadir,agadir,Inconnu,appartement,location,11237.77,85.17,3.0,2.0,9.0,2008.0,131.9451684865563,18.0,Economique,Moyen,2023,3,1
ANO000818,2024-12-12,Beau Terrain Tétouan,tétouan,Centre,terrain,vente,550453.34,291.94,0.0,0.0,0.0,2004.0,1885.5016099198465,22.0,Moyen,Grand,2024,12,4
ANO001137,2023-03-20,Villa moderne Agadir,agadir,Talborjt,villa,location,22665.15,413.75,5.0,2.0,0.0,2004.0,54.77981873111783,22.0,Economique,Grand,2023,3,1
ANO001272,2023-10-08,Appartement 53m² Anfa,casablanca,Anfa,appartement,vente,561720.45,53.39,3.0,1.0,1.0,1973.0,10521.079790222888,53.0,Moyen,Petit,2023,10,4
ANO000344,2024-08-05,Terrain moderne Marrakech,marrakech,Gueliz,terrain,vente,493162.23,269.11,0.0,0.0,1.0,1996.0,1832.5674631191705,30.0,Economique,Grand,2024,8,3
ANO001141,2023-03-12,Beau Appartement Kenitra,kenitra,Inconnu,appartement,vente,477117.47,83.07,4.0,3.0,5.0,2008.0,5743.55928734802,18.0,Economique,Moyen,2023,3,1
ANO000845,2023-10-28,Bureau moderne Meknès,meknès,Inconnu,bureau,location,5688.82,83.25,3.0,0.0,7.0,2006.0,68.33417417417417,20.0,Economique,Moyen,2023,10,4
ANO001106,2024-03-18,Bureau 117m² Centre,oujda,Centre,bureau,vente,1366578.42,117.84,3.0,0.0,2.0,2002.0,11596.89765784114,24.0,Moyen,Moyen,2024,3,1
ANO001385,2024-07-31,Villa moderne Casablanca,casablanca,Inconnu,villa,location,8972.22,190.25,5.0,2.0,0.0,2014.0,47.16015768725361,12.0,Economique,Grand,2024,7,3
ANO000725,2024-09-18,Appartement à location - Tanger,tanger,Malabata,appartement,location,2046.47,88.79,1.0,1.0,3.0,2003.0,23.0484288771258,23.0,Economique,Moyen,2024,9,3
ANO000556,2023-01-11,Appartement moderne Tanger,tanger,Centre Ville,appartement,vente,547255.83,60.02,4.0,1.0,3.0,2008.0,9117.891202932355,18.0,Moyen,Petit,2023,1,1
ANO000071,2023-06-14,Terrain à vente - Agadir,agadir,Hay Mohammadi,terrain,vente,971267.15,436.27,0.0,0.0,0.0,2017.0,2226.298278588947,9.0,Moyen,Grand,2023,6,2
ANO000488,2024-08-12,Appartement moderne Casablanca,casablanca,Anfa,appartement,location,1612.34,79.77,2.0,2.0,0.0,1987.0,20.21236053654256,39.0,Economique,Petit,2024,8,3
ANO000037,2023-11-11,Bureau moderne Tétouan,tétouan,Inconnu,bureau,vente,1303020.16,117.02,0.0,0.0,1.0,1994.0,11135.021022047513,32.0,Moyen,Moyen,2023,11,4
ANO001161,2024-07-13,Bureau 15m² Hay Riad,rabat,Hay Riad,bureau,vente,1079127.77,15.87,0.0,0.0,1.0,2008.0,67997.9691241336,18.0,Moyen,Petit,2024,7,3
ANO000110,2023-10-21,Terrain 374m² Casablanca,casablanca,Inconnu,terrain,location,4150.0,374.89,0.0,0.0,0.0,2009.0,11.069913841393475,17.0,Economique,Grand,2023,10,4
ANO001046,2023-04-13,Appartement 108m² M'diq,tétouan,M'diq,appartement,location,2412.64,108.79,2.0,2.0,3.0,2001.0,22.177038330728926,25.0,Economique,Moyen,2023,4,2
ANO000480,2023-06-06,Beau Villa Casablanca,casablanca,Ain Diab,villa,vente,8411018.36,289.28,5.0,2.0,0.0,2008.0,29075.69952986726,18.0,Luxe,Grand,2023,6,2
ANO000589,2024-07-04,Appartement moderne Rabat,rabat,Agdal,appartement,vente,520472.5,63.92,4.0,2.0,4.0,2024.0,8142.561013767208,2.0,Moyen,Petit,2024,7,3
ANO000128,2024-12-21,Beau Duplex Agadir,agadir,Centre,duplex,vente,1440364.41,43.81,2.0,2.0,0.0,2005.0,32877.52590732709,21.0,Moyen,Petit,2024,12,4
ANO000961,2024-02-01,Terrain moderne Agadir,agadir,Hay Mohammadi,terrain,location,514.12,45.52,0.0,1.0,1.0,2005.0,11.294376098418278,21.0,Economique,Petit,2024,2,1
ANO000004,2023-06-17,Beau Villa Oujda,oujda,Inconnu,villa,vente,2471280.02,212.93,5.0,3.0,0.0,2006.0,11606.067815714085,20.0,Haut Standing,Grand,2023,6,2
ANO000173,2024-05-16,Bureau 80m² Medina,fès,Medina,bureau,location,5601.47,80.9,0.0,0.0,1.0,2001.0,69.23943139678616,25.0,Economique,Moyen,2024,5,2
ANO001395,2024-02-24,Appartement à location - Kenitra,kenitra,Centre,appartement,location,1793.75,70.38,3.0,1.0,7.0,2006.0,25.486643932935493,20.0,Economique,Petit,2024,2,1
ANO000930,2024-04-06,Villa 213m² Tétouan,tétouan,Inconnu,villa,location,6207.77,213.51,3.0,2.0,0.0,2008.0,29.07484426958925,18.0,Economique,Grand,2024,4,2
ANO000563,2023-07-10,Appartement moderne Oujda,oujda,Hay Qods,appartement,vente,494245.92,90.03,3.0,1.0,0.0,2012.0,5489.7914028657115,14.0,Economique,Moyen,2023,7,3
ANO000572,2023-09-16,Terrain moderne Meknès,meknès,Ville Nouvelle,terrain,vente,1054226.5,235.76,0.0,1.0,0.0,2009.0,4471.608839497794,17.0,Moyen,Grand,2023,9,3
ANO000937,2024-05-12,Villa à location - Tanger,tanger,Inconnu,villa,location,29492.34,206.04,6.0,4.0,0.0,2009.0,143.1389050669773,17.0,Economique,Grand,2024,5,2
ANO001374,2023-08-25,Appartement 69m² Centre,tétouan,Centre,appartement,location,6336.31,69.81,3.0,1.0,2.0,2008.0,90.76507663658502,18.0,Economique,Petit,2023,8,3
ANO000465,2023-06-03,Appartement 88m² Casablanca,casablanca,Inconnu,appartement,location,3166.43,88.41,1.0,1.0,6.0,1994.0,35.81529238773894,32.0,Economique,Moyen,2023,6,2
ANO001285,2024-04-15,Appartement 57m² Fès,fès,Inconnu,appartement,vente,705527.57,57.32,3.0,2.0,4.0,1994.0,12308.5758897418,32.0,Moyen,Petit,2024,4,2
ANO000529,2023-08-18,Beau Villa Tétouan,tétouan,Inconnu,villa,location,9657.63,305.45,5.0,3.0,0.0,2011.0,31.617711573088883,15.0,Economique,Grand,2023,8,3
ANO001351,2023-12-26,Villa 264m² Hamria,meknès,Hamria,villa,location,7323.89,264.5,4.0,2.0,0.0,2013.0,27.689565217391305,13.0,Economique,Grand,2023,12,4
ANO000440,2024-03-25,Appartement 69m² Targa,marrakech,Targa,appartement,location,7511.64,69.76,1.0,1.0,6.0,2008.0,107.67832568807339,18.0,Economique,Petit,2024,3,1
ANO000154,2024-12-04,Beau Terrain Tanger,tanger,Malabata,terrain,vente,440636.63,535.77,0.0,0.0,1.0,2010.0,822.4361759710324,16.0,Economique,Grand,2024,12,4
ANO000661,2024-01-30,Terrain moderne Meknès,meknès,Hamria,terrain,vente,508502.98,134.45,0.0,0.0,1.0,2004.0,3782.0972852361474,22.0,Moyen,Moyen,2024,1,1
ANO001283,2023-09-04,Duplex 126m² Kenitra,kenitra,Inconnu,duplex,vente,2454517.0,126.85,4.0,2.0,6.0,2008.0,19349.7595585337,18.0,Haut Standing,Moyen,2023,9,3
ANO000751,2024-07-22,Bureau 180m² Kenitra,kenitra,Inconnu,bureau,location,4595.92,180.45,0.0,0.0,8.0,1998.0,25.469215849265726,28.0,Economique,Grand,2024,7,3
ANO001043,2023-02-27,Appartement 117m² Souissi,rabat,Souissi,appartement,vente,320877.27,117.96,4.0,3.0,3.0,2008.0,2720.2210071210584,18.0,Economique,Moyen,2023,2,1
ANO000084,2024-10-28,Beau Villa Tanger,tanger,Inconnu,villa,vente,6607472.57,149.13,4.0,3.0,0.0,2017.0,44306.79655334273,9.0,Luxe,Moyen,2024,10,4
ANO001463,2024-09-17,Duplex moderne Marrakech,marrakech,Inconnu,duplex,location,5552.93,78.37,2.0,2.0,2.0,2011.0,70.85530177363788,15.0,Economique,Petit,2024,9,3
ANO001199,2023-05-22,Beau Appartement Rabat,rabat,Hay Riad,appartement,location,180.0,113.66,2.0,1.0,1.0,1985.0,1.5836705965159248,41.0,Economique,Moyen,2023,5,2
ANO000756,2023-04-28,Beau Appartement Kenitra,kenitra,Hay Essalam,appartement,vente,2477003.0,40.54,2.0,1.0,0.0,2008.0,61100.22200296004,18.0,Haut Standing,Petit,2023,4,2
ANO000089,2024-09-23,Villa moderne Agadir,agadir,Inconnu,villa,vente,5621147.77,150.18,6.0,3.0,1.0,2023.0,37429.40318284724,3.0,Luxe,Grand,2024,9,3
ANO000326,2024-05-31,Appartement 73m² Centre,agadir,Centre,appartement,vente,323255.11,73.69,2.0,1.0,3.0,1990.0,4386.688967295427,36.0,Economique,Petit,2024,5,2
ANO000517,2023-05-13,Appartement à vente - Agadir,agadir,Talborjt,appartement,vente,641929.63,115.67,3.0,1.0,7.0,2009.0,5549.663957811014,17.0,Moyen,Moyen,2023,5,2
ANO001179,2023-03-16,Villa à location - Casablanca,casablanca,Ain Diab,villa,location,36575.06,377.56,5.0,2.0,0.0,2010.0,96.87217925627714,16.0,Economique,Grand,2023,3,1
ANO001370,2023-10-02,Beau Appartement Casablanca,casablanca,Hay Mohammadi,appartement,inconnu,2542633.35,79.99,3.0,1.0,1.0,2003.0,31786.890236279538,23.0,Haut Standing,Petit,2023,10,4
ANO000706,2024-04-26,Beau Appartement Meknès,meknès,Hamria,appartement,location,1953.66,79.29,2.0,1.0,4.0,2002.0,24.63942489595157,24.0,Economique,Petit,2024,4,2
ANO000258,2024-05-23,Appartement 100m² Hay Essalam,kenitra,Hay Essalam,appartement,vente,482503.99,100.81,1.0,1.0,4.0,2008.0,4786.271104057137,18.0,Economique,Moyen,2024,5,2
ANO000767,2023-12-21,Appartement moderne Marrakech,marrakech,Gueliz,inconnu,vente,628054.01,47.42,2.0,1.0,1.0,2018.0,13244.496204133276,8.0,Moyen,Petit,2023,12,4
ANO001175,2024-11-10,Appartement moderne Casablanca,casablanca,Anfa,appartement,inconnu,1613734.08,125.73,4.0,3.0,0.0,1991.0,12834.9167263183,35.0,Haut Standing,Moyen,2024,11,4
ANO000716,2023-06-01,Beau Bureau Kenitra,kenitra,Centre,bureau,vente,1795945.38,55.96,0.0,0.0,8.0,2003.0,32093.377055039313,23.0,Haut Standing,Petit,2023,6,2
ANO001054,2024-03-09,Beau Villa Rabat,rabat,Souissi,villa,location,25879.11,201.48,3.0,1.0,1.0,2006.0,128.4450565812984,20.0,Economique,Grand,2024,3,1
ANO000990,2024-06-30,Appartement 39m² M'diq,tétouan,M'diq,appartement,vente,481557.84,39.48,1.0,1.0,0.0,2012.0,12197.513677811552,14.0,Economique,Petit,2024,6,2
ANO000919,2024-12-16,Villa 213m² Talborjt,agadir,Talborjt,villa,vente,2163026.22,213.87,5.0,3.0,1.0,2011.0,10113.743021461636,15.0,Haut Standing,Grand,2024,12,4
ANO001402,2023-04-06,Bureau 124m² Talborjt,agadir,Talborjt,bureau,location,3248.41,124.42,0.0,0.0,3.0,2004.0,26.10842308310561,22.0,Economique,Moyen,2023,4,2
ANO000559,2023-10-01,Appartement moderne Rabat,rabat,Agdal,appartement,vente,743845.08,76.94,20.0,11.0,1.0,2018.0,9667.859110995581,8.0,Moyen,Petit,2023,10,4
ANO000448,2023-06-19,Beau Villa Oujda,oujda,Hay Qods,villa,vente,6004569.03,12.0,20.0,13.0,1.0,2019.0,500380.7525,7.0,Luxe,Petit,2023,6,2
ANO001401,2023-11-14,Terrain à location - Tétouan,tétouan,Centre,terrain,location,3492.39,169.17,0.0,0.0,0.0,2008.0,20.64426316722823,18.0,Economique,Grand,2023,11,4
ANO000594,2023-06-25,Beau Appartement Marrakech,marrakech,Hivernage,appartement,vente,466909.48,49.84,3.0,2.0,2.0,2009.0,9368.167736757623,17.0,Economique,Petit,2023,6,2
ANO001287,2023-09-08,Beau Villa Meknès,meknès,Ville Nouvelle,villa,vente,4914014.5,234.37,4.0,3.0,0.0,2006.0,20966.909160728763,20.0,Luxe,Grand,2023,9,3
ANO000021,2024-03-06,Villa moderne Meknès,meknès,Hamria,villa,vente,60000000.0,235.15,5.0,3.0,0.0,2001.0,255156.28322347437,25.0,Luxe,Grand,2024,3,1
ANO001490,2023-03-03,Appartement 87m² Ville Nouvelle,meknès,Ville Nouvelle,appartement,vente,600121.69,87.69,3.0,1.0,5.0,2013.0,6843.673052799634,13.0,Moyen,Moyen,2023,3,1
ANO000408,2024-05-08,Beau Bureau Casablanca,casablanca,Inconnu,bureau,location,5295.71,145.35,0.0,0.0,2.0,2006.0,36.43419332645339,20.0,Economique,Moyen,2024,5,2
ANO000481,2023-03-26,Bureau 166m² Marrakech,marrakech,Inconnu,bureau,vente,1465152.51,166.94,0.0,0.0,4.0,2008.0,8776.521564634,18.0,Moyen,Grand,2023,3,1
ANO001094,2024-02-13,Appartement moderne Tanger,tanger,Malabata,appartement,vente,616486.93,63.46,3.0,1.0,1.0,2010.0,9714.575007878979,16.0,Moyen,Petit,2024,2,1
ANO000583,2023-06-13,Appartement à vente - Tanger,tanger,Malabata,appartement,vente,667023.72,97.53,3.0,2.0,7.0,2008.0,6839.164564749308,18.0,Moyen,Moyen,2023,6,2
ANO000587,2023-06-24,Villa à vente - Fès,fès,Zouagha,villa,vente,8418417.39,355.19,4.0,3.0,0.0,2024.0,23701.16667135899,2.0,Luxe,Grand,2023,6,2
ANO000554,2023-05-21,Beau Villa Kenitra,kenitra,Hay Essalam,villa,vente,2769939.28,355.37,4.0,3.0,0.0,2009.0,7794.521991164138,17.0,Haut Standing,Grand,2023,5,2
ANO001316,2024-03-14,Beau Terrain Oujda,oujda,Centre,terrain,vente,1074042.12,364.52,0.0,0.0,0.0,2013.0,2946.455942060793,13.0,Moyen,Grand,2024,3,1
ANO000980,2024-03-16,Appartement à vente - Rabat,rabat,Hay Riad,appartement,vente,522454.16,44.01,2.0,1.0,1.0,1994.0,11871.260168143604,32.0,Moyen,Petit,2024,3,1
ANO000752,2023-01-21,Terrain 149m² Tanger,tanger,Inconnu,terrain,vente,796373.32,149.71,0.0,0.0,0.0,2012.0,5319.439716785785,14.0,Moyen,Moyen,2023,1,1
ANO000780,2023-11-26,Bureau à vente - Casablanca,casablanca,Bourgogne,bureau,vente,1219909.47,120.28,3.0,0.0,2.0,1990.0,10142.247006983704,36.0,Moyen,Moyen,2023,11,4
ANO000042,2023-11-02,Appartement 99m² Tétouan,tétouan,Inconnu,appartement,vente,381777.87,99.67,3.0,2.0,5.0,2024.0,3830.4190829738136,2.0,Economique,Moyen,2023,11,4
ANO000500,2023-02-12,Beau Terrain Tétouan,tétouan,M'diq,terrain,vente,1162509.87,422.89,0.0,0.0,0.0,2014.0,2748.965144600251,12.0,Moyen,Grand,2023,2,1
ANO000062,2023-10-24,Appartement à location - Rabat,rabat,Hay Riad,appartement,location,2431.59,79.41,2.0,2.0,3.0,2008.0,30.62070268228183,18.0,Economique,Petit,2023,10,4
ANO001462,2023-07-05,Beau Villa Meknès,meknès,Ville Nouvelle,villa,vente,6296875.0,201.4,4.0,3.0,0.0,2008.0,31265.51638530288,18.0,Luxe,Grand,2023,7,3
ANO000087,2024-07-03,Appartement à vente - Casablanca,casablanca,Inconnu,appartement,vente,603258.33,104.37,1.0,1.0,3.0,1986.0,5779.997413049727,40.0,Moyen,Moyen,2024,7,3
ANO001321,2024-09-05,Beau Appartement Marrakech,marrakech,Medina,appartement,location,6829.39,132.26,3.0,1.0,5.0,2010.0,51.636095569333136,16.0,Economique,Moyen,2024,9,3
ANO001461,2024-04-02,Appartement moderne Agadir,agadir,Centre,appartement,vente,568855.35,89.4,3.0,2.0,0.0,2004.0,6363.035234899328,22.0,Moyen,Moyen,2024,4,2
ANO001306,2023-10-01,Villa 243m² Hay Essalam,kenitra,Hay Essalam,villa,vente,2154077.62,243.01,5.0,3.0,0.0,2008.0,8864.152174807621,18.0,Haut Standing,Grand,2023,10,4
ANO001017,2023-06-09,Villa à vente - Fès,fès,Ville Nouvelle,villa,vente,2412744.97,345.78,4.0,3.0,0.0,2008.0,6977.688038637285,18.0,Haut Standing,Grand,2023,6,2
ANO000528,2024-04-26,Appartement moderne Agadir,agadir,Hay Mohammadi,appartement,vente,687836.48,59.6,2.0,2.0,1.0,2008.0,11540.880536912751,18.0,Moyen,Petit,2024,4,2
ANO000200,2023-10-25,Appartement 73m² Marrakech,marrakech,Inconnu,appartement,vente,432548.35,73.89,4.0,2.0,2.0,2008.0,5853.949790228718,18.0,Economique,Petit,2023,10,4
ANO001171,2024-01-13,Appartement moderne Oujda,oujda,Hay Qods,appartement,vente,696498.56,63.08,3.0,1.0,3.0,2023.0,11041.511731135068,3.0,Moyen,Petit,2024,1,1
ANO000161,2023-10-20,Beau Appartement Kenitra,kenitra,Hay Essalam,appartement,vente,534649.89,61.11,2.0,2.0,0.0,1997.0,8748.975454099165,29.0,Moyen,Petit,2023,10,4
ANO000682,2024-08-12,Villa moderne Casablanca,casablanca,Bourgogne,villa,vente,6228532.31,184.21,5.0,3.0,0.0,2016.0,33812.12914608327,10.0,Luxe,Grand,2024,8,3
ANO000512,2023-04-28,Appartement 73m² Ain Diab,casablanca,Ain Diab,appartement,vente,532287.69,73.35,1.0,1.0,9.0,1976.0,7256.819222903885,50.0,Moyen,Petit,2023,4,2
ANO000039,2023-04-18,Appartement à location - Marrakech,marrakech,Targa,appartement,location,7692.22,92.54,2.0,2.0,5.0,2009.0,83.12318997190404,17.0,Economique,Moyen,2023,4,2
ANO001037,2023-03-04,Villa 100m² Marrakech,marrakech,Inconnu,villa,location,9701.21,100.41,5.0,3.0,1.0,2000.0,96.61597450453142,26.0,Economique,Moyen,2023,3,1
ANO000197,2024-01-01,Beau Appartement Marrakech,marrakech,Hivernage,appartement,vente,2332134.33,63.6,3.0,1.0,3.0,2010.0,36668.778773584905,16.0,Haut Standing,Petit,2024,1,1
ANO000121,2023-10-30,Appartement moderne Meknès,meknès,Hamria,appartement,location,2449.29,123.32,2.0,2.0,0.0,2009.0,19.861255270840093,17.0,Economique,Moyen,2023,10,4
ANO000132,2024-03-15,Appartement moderne Rabat,rabat,Agdal,appartement,vente,769775.05,114.49,1.0,1.0,1.0,1992.0,6723.513407284479,34.0,Moyen,Moyen,2024,3,1
ANO000463,2023-10-04,Terrain 487m² Ocean,rabat,Ocean,terrain,vente,1190522.39,487.38,0.0,0.0,1.0,2000.0,2442.6984898846895,26.0,Moyen,Grand,2023,10,4
